Id,Predicted
419,.EspOksmhnfrDhnUklIrReg?hlhtoRIkhmiShnzHAdTRIem_disydidtURikolhdiSnhlmadhlzhvitseRyhnyzrz_AftrREdIEShnlIksWrdiskhvrdAtfoRfhsilitIz?UziGDOzmadhlz.piRIhd!.
420,.AndDEes~EskejuldzhvDhlonchvDhspEShthldiskhvrIfrseptembrtWenInynT_.
421,.DIadIOhnd@othmObilindhstRIzaRntDIlIWhnshtHAvletrlIhdvAnijizhndteknalhjIoRdizyndslhphlE.piRIhd!.
422,.michlHeld.hndikanhmistitsniTbaRnIHeRishphmAndkhmphnI_TiGksmistrgRInspAnWantstiistAbliSizkRhdenchlzAzhninflEShnfytr_.
423,..AndDhpRessekRhteRItiDhministrhvkhm?UnhkEShnzhndinfrvEShnHAzRIspandidtidnUmrhskRitisizhmz.
424,.Dh?oRghnhzEShnWrhlwcigzistiGkamhnSeRthbIkhnvrthduRIhTrdIHyfhndEtpiRIhd_inthtUpYntsevhnfyvklAsISeRz.piRIhd..
425,.?etDhbhndhspOst.izbendiGOvrbAkWRtikhmplyWiT?UesdimAndzfrmoRAkses.piRIhd.
426,.AsetsmynhslyhbilhtIz.ikspResteshprsenijhvtOthllyhbilhtIz.
427,.DeRAvRijesthmhtSOzDIikanhmIikspAndiG.AtETRIpYntWhn_prsentAn?UhlREthnlijhhly_Hyfhn.tU_Hyfhn.septembrpiRIhd_kamh_AftRhjhstiGfoRinflEShn.piRIhd.
428,.mistrkalinzlrnDhthnOliGzkoRtiGphviZhnWhzRidUsiGitstAf_hndWudnIdwtsydHelpthpRhdUshn?Uzdletr_.
429,._DismEnzDAtfrmistr.dhp.bethdetItUinkRIsHizstEkbyfiftInprsent_membrzhvmistrlyshnsgRUpWudHAvtiselthHAm.
430,.stRoGgrpamYlpRysizHelptYlpRysizfrm.Anhlhssed..
431,.DhnAstAkkhmpazhtindekshvfoRTwzhnsiksHhnrdTrdIEtstaaks.klOzdAtTRIHhnrdsevhnIfoRpYntsiksfyv_dwnziROpYntWhnsiks.
432,.bhtDeRzhnAdlIsydtUWhtsgInatinlOkhlghvrmhntDAtdizrvzklOsrhtenShn!.
433,.AtsWiDhResthvDhRUSImHwevr_DeRydIAlhjIbikEmkhntAmhnEtidbyDhtrmhvkrhpShn!.
434,.natOnlIdidikantRAkts!indetnhfyDhWepnhnzmAn?hfAkcrrzkamh_DEolsOkhntEndinsenhvklOzizDAtRIWoRdidpRhdhkShnWiTwtRIgaRdtUDIinvyRhnnhnt.kamh.sEftI!AndHelT.piRIhd.
435,.pItrAfbeRI+shksIdzmistrkhniRhndWaSiGthnAzhvyspRezhdent.
436,.WIkf?UcrzWrshpoRthdbykhnsrnDhtWIkmEbIvalmrhbhl.ifkOldsmApsfalODispAstWIkendzWoRm.Anhlhssed.
437,.HizembIEolsOrkshmkalIzHUaRkudtemcUhshvfoRhnkanseps.hspeSlIDOzDhtmEkshmWrkHaRdr_.
438,.DhdRapWhzdiSoRthvDhdElIpRrmitidlivithTrdIsenshbuShl.piRIhd_.
439,.tREddefhsitsWIkhndDhdalr+AzDEdidlAstWIk_hndiDhSoRtRAnhWIkrdalrmInzmoRHelpfrekspoRts.
440,.sOfynhlI.DhWrIdnU?oRkrHAdezblhdtestidfoRevhdhnshvDIEdjhvyRhs.
441,..pEnlebrzmizmhglEdsedhspeShlphmOShnbUstid?iRrlIrsElsignifikhntlImEkinAtHaRdtUhcIvgEnzinDhlEthstpiRIhd_.
442,.DEnOtidDAtkhnsUmrhzmEHAvstepthpDeRprchsizlAstmhnThndoRdrtibIEbhltUdidhkthDhsElztAksanDeRnyntInEtIsikstAksRitrnz.piRIhd.
443,.DhstEtghvrmhntiknalijDhttAkspErzkudlUzizmhcezWhnHhnrdmil?hnostREl?hndalrzOvrRoTWelz.piRIhd.
444,.maskOrdistRhfIHhzbAfhlsytistevrsinzjIEbIdUkEm_frstRekhgnyzDhdisoRtrhndWhnTwzhnEtHhndrd.
445,.DhkasthvAnhmhlz?UzdinRIsrcRepRizentsOnlIWhnprsenttitUprsenthvtOthlkastI.
446,.DhtRysbynakhsO_kEmAftrhDhfoRmrfynAnsministrAndiztURyvhlzWrdedlaktOvrHUSudbImEnpRezhdent.hvDh@RUliGhvlibRhldemhkRAtik.paRth.
447,._WIjistgethgudsythndDAtmaRkitWhlRispand_.
448,.sepRhtlIkamh@mUnizinvestrzsrvhsinkoRprEtid.seditplEstsIesAksAnditstRAsprtEShnshbsidIeRIhz_onRIv?UfrpashbhldwnREdbikhzhvsIes~ekshzRIstRhkcrGplAn.piRIhd.
449,.HIsedHIWudRIOphndnASnhlhsemblIdhbEtankanstitUShnhlRIviZhnkamh_WicnEpRhlHIAdshspendidhntilAftrDhnyntInEtIEthlifiks.piRIhd.
450,.?IldmAnijmhntizhtolbAdfrkhnsUmrz.piRIhd!.
451,.AtHOmDhprmhnhntsekRhteRIhvDhministRIhvkhm?UnhkEShnzhndinfrmEShnHAzRIn?UpDIhmeRhkhnbizniskwntsh.
452,.nwDErdhWytidthHAvkantRhshpoRtrzdRygTRUDhmRAshvDhlghlsisthm.piRIhd.
453,.bhtskoRzhvsmolrstaksROzkamhhndsevRhlhvDhbigrnASnhlmaRkitsisthmiSUzmAnijgEmzezWelkamhbikhzhvhkyndWrdfrmhnAnhlhstpiRIhd!.
454,..HIAthDr?UesindhstRIlItrzhndsisthfO_DAtimpoRtSudbIshbjektthDhsEmdigRIp!.
455,.sIbhhgRIdtURehdIDIOvrsyt_.
456,.nyDrdidbelghDhfiShlzhlhndhn.piRIhd!.
457,.mistrbIzlInwsezHIsotDIhkwniGcEnjizbikhzWiDwtDhmitWhzkliRDhtsinrlEtrWIWinItAkspermy!.
458,.shtcjabzrsEnAzDhphmhvDIindhstRIbikhzhvmRksikstensivlynhvpRadhks.
459,..koRnfrdisembrdilivRIklOzdAttUdalrzhnEtIfoRsenshbuShlkamh_dwnsikspYntfyvsenshbuShl.piRIhd.
460,.ifDhsOvIetsdisyticEnjdDhnEcrhvDhmiShn_DAnwHAvDhRytgyHiR_sezDIizRElIhfiShl@.
461,.EjIedWrts.AzitofhnHAzdriGDhpAst?iR_DhsEnlUisfrmSOdhpitsnynU?oRkhmpetitrzhndDhlEthsRh!.
462,.DhpylhthndhmeRhkhnAndtUhDrzhboRddydih!.
463,.nw@kamh@DhsoRshssE!kamh_mistrlinrizkhnsidriGmEkiGHizOnbidoRjYtiGWiThnhDrSeRHOldroRgRIphlSeRHOldrzanhbid.piRIhd.
464,.AtDhsEmtymkamh.hgResivikspAnShnhbRodAzmEdDhmOstsWifshvsWisbAGkshglObhlklErpiRIhd!.
465,.WyliknalhjiGDAt.phtenchlkamh@shmWestjrmhntUhlmEkrz.cEf.hndrWestrnRIstRikShnz.piRIhd.
466,.HwevrhndlydhvDhstEksoRedIHeldbyDhveRIhsfAkShnz_OnlIhbwttenprsent.hvjenrhl!dhfbeljIksSeRzhpiRtibIhvElhbhlanDhmaRkit..
467,.ifsODhtinkRIsiGhkastURIsrcAnhmhlSudAkSlIRIdUsDhbildhphblikpEzfrAnhmhlRIsrc!.
468,.HIHAdbinsInrvyspRezhdenthWaSiGthnaprEShnzfrDhdifetskantRh!.
469,.DhWrIzaRhvtUkynz.
470,.IvinDhstEtHyrzpRyvhtRipeRhn.piRIhd.
471,.DhbywtplAnizkhntenShnt!anAlhgEnIRisIviGDAtWEvr.piRIhd_.
472,.HizembIEolsOWrkshmkalIksHUrkhntepcUhshfoRhnkanseps_hspeSlIDOzDhtmEkDhmWrkk!.
473,.DhspOksmhnsedHIdidhnprshlIhndtiphtDhmUvezhgResivkamh.nOtiGDAtTIt.tUgRUpsHAvHAdhloGpiRIhdhfRenlIRIlEShnzpiRIhd.
474,.AndDEbalikAtDIhpROcIUzdhnmItinphltRIplAntsdASkhntin?UhshndspekShnlhvprdhkShnlynzpiRIhd.
475,.DhkhmbyndbiznhsizrkwnhdfrtUHhndrdTrdIfyvmil?hndalrzhvdREbOzEtHhnrdnyntITRImil?hndalrzinnyntInEtIfyvpRephn?U.
476,.DEjhtAkinkoRprEtidzshpoRtrz.kudhnkhntAndDhmselvz.piRIhd.
477,..nwkamh.WhtevrDeRdRobAkshnRIllyf_kamh_WimsinfikShnaRnatneshseRhlIbAdTiGzpiRIhd!.
478,..WiTTrdImil?hntelhfOnzkamh@WestcrmhnIReGksbiHyndOnlIDI?UesAndjAphnIzfandmaRkits.piRIhd_.
479,.inmEkamh@hfedRhlkoRtdismisthnenItRhstsUthgenstaRcrHyfhndAn?hlz.stemiGfrmitsnyntInEtItUhgRImhntthlIshdiSnhlkoRdHyfhnmiliGplAnts.piRIhd.
480,.itWrstensthshlekDhstakshvReltivlIsmookhmphnIz.ofrnatWydlIfOldanWolstRIt.DhtbItRhdiSnhlvAl?UUkRytiRIh@.
481,..DisizhspeSlItRUhnhWrkhv.bRitiSnavhlistskamh_AndIvinkamh@pRIvIhslEtkamh.AndDhWrkhvWil?hmbYd.piRIhd.
482,.isDIivsevhntInynprsentWrtIzOnlIWhndhzhnWmzanevRItRApkamh_DEWud?UzolmOsttenbil?hnWrnzevRI?i!piRIhd!.
483,.itizEphniSiGkamh@AndofhndishpYniGikspiRIhnspiRIhd.
484,f.DhDIhmedmhntpAshzkamh@itWhlbIinkoRprEthdinthDhHyWElejhslEShn.piRIhd_.
485,.hbwtWhnpYntfyvbil?hndalrzhvdet.izhndrRIv?U.piRIhd.
486,.DhtrniGpYntkEminnyntInsevhntIEtkamh@WinDhflEmizWanhkAslik?UzoRghnhzEShncEpIhnSippiRIhd.
487,._dhzhnzhvshksesfhlbiznismenHAvfwndHaRtbREkhndWoSiGthnkamh.hndmedIhvDhmHAvmEdmistEksimhlRtidanRIghnz.piRIhd!.
488,._dhbhlkWOt_WhteRhtEdzmE!kamh@dhbhlkWOt.sezmistrRId!kamh_dhbhlkWOt_izDAtWIdidnhpOzdDhbrliGthnnoRDrnmrjrz.piRIhd!.
489,.DeRaRindhkEShnzDhtsElzrslOiGdwn!bhtkhnsUmrkReditsrSdhpWrdiGih.
490,.DhstRothmrsEDhtDIrvsfEtizsIld..
491,.DhstEtghvrmhntsinSuRhnsaRmindDhstEtHyfhn@OndbAGkolsOHAvinvesmhntsAndRoTWelziksIdiGWhnHhnrdmil?hn@ostREl?hndalrzpiRIhd.
492,.WiTTrdImil?hntelhfOnzkamh_WestjrmhnIReGksbiHydOnlIDI?UeshndjAphnIzfanmaRkits.
493,.Dhn?UceRmhnnOzDAtizphlitikhlkhnekShnzmEkshmmaRkitpaRtishphntshspiSisDAtHIWhltRAdhsdim?hlEtDIikanhmItiHelpjIOpIkAnhdEtsnekst?iR_.
494,.nwhsIbztRyGtUmEkhmendz.
495,..AtfoRtI?rzOld.mistrWiGezReltivlI?hGfrizjab_AndDAthvsetskalgzHUr?UzdtUrgRAjUhlprmOShnsisthmbEstan.
496,.DhstEcEmbrhvkamrskamh@WicWhnsbAktsikstIEtkamh@sWictOvrtisevhnITRIhbwttUmhnTshgO.piRIhd.
497,.WrsIIiGhRIspanshvDhRydRekShn_bhtitskliRlItemprdbynAcRhlkhnsrvhtizhRytnO@.
498,.?enenIkEsDeRaRpRablhmzWiTDhspUdtRAnziShndIshz.
499,.RiGHyfhnlIdrzaRshmmeRhlIfyrd.piRIhd.
500,.DIAvRijmaRkitdiklyndfrDhshbsikWhntkWoRtrhndDOzkEShz!WhThbwtsevhnprsent.piRIhd!.
501,.EHAshfREzrspOksmhndidhntRItrnfOnkaz?estrdE.piRIhd.
502,.hmhGDhmEdrAsets.kamh@tenhkOzenrjIRizrvzkudIWrThbwtfyvbil?hndalrz.kamh_mistrgEnz_TiGks.
503,._mistrbandkud?UzDhloGROHOldiGtUigzrtinflhnsanitsbiznhs.piRIhd_.
504,.AvIdhzhvkOlhn.hpoRtfOlIhstRAthjistAtdRekshlbrthlAmbrt_sezDhlAsshnhbYhnTRIAkShnWhzintylIhndkIpiGWiTDhnIbUDdanWolstRIt!.
505,.sytDhen?rzfrmnwDhsenWhlslOlIslahDIrThnEH?Ujfyrbal@.
506,.kRisthnSWoRtsHyfhnseliGkamh@DhpOsthlministr_kamh_bReshlzAtsigjesthnzDhtshckRitisizhmledtiDhdisiZhntidismAnthlDhmhdaplI.piRIhd.
507,.dhbhlkWOtDEHAvhnsedDEintendtUREzDRstEkenIfrDrkamh@dhbhlkWOtHIsed.piRIhd.
508,.frtWentIminhtskamhDhtUgRUpsfEst@ofrmaphsitsydzhDhstRItkamh_AzhHAnfhlhvtelhviZhnkRUzinfoRhnjrnhlistsrkoRtidDhsIm.piRIhd!.
509,.HhzRists.mhstnEntEnhllevhlhvnetWrTDhtizhtlIstTRIprsenthvDeRlyhbilhtIz.
510,.itinvytidRezidhntsthjYnhkhmitItieRDeRgRybshgenstDhkhmphnIAnddiskhsshlUShnz.
511,.shmistrlAGtElzpIphlHIhzpRhd.
512,.mIntymkamh@mistrmhkaRTIizrplEsinkI?Un?hnhfiShlzkamh_inklUdiGitsjenrhlkwzhlAndsevhnigOSIEtrz_piRIhd_.
513,.dhbhlkWOt_WimhnlukitWhtshvElhbhlinDhstoRzhndsE.kOlhn+siGghlkWOtHEkamh@DisstoRliksigzAktlIlyklyklazit.piRIhd!.
514,.inRIshnt?rzHIHhzinvestidhnjIEefkoRprEShnAtdlhtlIzIAnhlAnhneksprEShnkhmphnI.hmhG@hDrzWiDwtbidiGtUhkWyrDhm.
515,.itinvydidRezhdhntstijYnhkhmitItieRDeRgRybzhgenstDhkhmphnI!AndtiskhsshlUShnz.
516,.menIWhntphstoRmmhtAGkAndtEkhdhliIh!.
517,.mistrezIzhfoRmriGliStIjr_izhdeptitDhlibriGstREttokWhzdiplhmAtiksmylzDhtsofhndDhHaRSnhshvHizWrdz.
518,.AnddipaRtmhnthvHelThndd?UmhnsrvisizhfiShlzhvspOkhnhgenstmAndhtoRItestiG_kamh_hgRAntijEmzbRwndkamh_hspOksmhn_frDhphblikHelTsrvis.piRIhd_.
519,.koRnf?UcrzRisIvshmstReGT.anikspektEShnhvDIAgRikhlcrdipaRtmhntWudREnzsOvIhtimpoRtfoRkAsts_Andhlhs.
520,.DAtWudbIwfrmElhTaRjikWhnpYntsevhnprsentpEsesthmEtidfrDiskWoRtr.piRIhd!.
521,.dhbhlkWO_dOnhndResthmEthskamhdhbhlkWOt.seznAmjEHI!kamh.DhceRmhnthvDhdebhkRAtikjhstspaRtIzpalhsIthmitI.piRIhd.
522,.mistrHaOmzhkaRtsedHIplAnztRIvIDhstRhkcrhvbAlgRE_.
